timestamp,open,high,low,close,volume
1736218860,101719,101719,101719,101719,0.0
1736218920,101745,101754,101745,101754,0.97027679
1736218980,101700,101713,101700,101713,0.01325247
1736219040,101809,101809,101809,101809,0.0481
1736219100,101777,101785,101777,101785,0.00557719
1736219160,101800,101804,101796,101796,0.28287
1736219220,101805,101805,101805,101805,0.16452949
1736219280,101820,101820,101820,101820,0.00017497
1736219340,101740,101740,101738,101738,0.03104634
1736219400,101764,101804,101764,101804,0.0272498
1736219460,101831,101831,101821,101821,0.03009
1736219520,101816,101848,101816,101825,0.00388174
1736219580,101782,101782,101782,101782,0.00167
1736219640,101700,101700,101688,101688,0.01642784
1736219700,101688,101688,101688,101688,0.0
1736219760,101725,101725,101723,101723,0.04191866
1736219820,101723,101723,101723,101723,0.0
1736219880,101733,101733,101733,101733,0.06314328
1736219940,101708,101708,101700,101703,0.0407102
1736220000,101713,101713,101713,101713,0.01530061
1736220060,101733,101733,101733,101733,0.077
1736220120,101687,101687,101674,101674,1.57824002
1736220180,101669,101669,101669,101669,0.01
1736220240,101669,101669,101669,101669,0.0
1736220300,101669,101669,101669,101669,0.0
1736220360,101669,101669,101669,101669,0.0
1736220420,101684,101684,101662,101662,0.77061623
1736220480,101664,101664,101664,101664,0.0201
1736220540,101678,101700,101678,101700,0.01211917
1736220600,101700,101700,101700,101700,0.0
1736220660,101700,101700,101700,101700,0.0
1736220720,101704,101707,101704,101707,0.17864271
1736220780,101707,101707,101707,101707,0.0
1736220840,101707,101707,101707,101707,0.0
1736220900,101707,101707,101707,101707,0.0
1736220960,101797,101834,101797,101834,0.00098
1736221020,101799,101799,101799,101799,0.0247
1736221080,101771,101771,101771,101771,0.00061
1736221140,101771,101771,101771,101771,0.0
1736221200,101771,101771,101771,101771,0.0
1736221260,101729,101729,101729,101729,0.00193469
1736221320,101729,101729,101726,101726,0.32953312
1736221380,101695,101695,101695,101695,0.00291957
1736221440,101662,101662,101662,101662,0.00019545
1736221500,101662,101662,101650,101650,0.99337212
1736221560,101644,101644,101602,101606,1.64927261
1736221620,101602,101602,101602,101602,0.00193534
1736221680,101601,101601,101601,101601,0.3
1736221740,101604,101604,101604,101604,0.00012001
1736221800,101601,101601,101601,101601,0.00976
1736221860,101601,101601,101557,101557,1.64222816
1736221920,101597,101608,101597,101608,0.00634605
1736221980,101598,101663,101598,101663,0.01286
1736222040,101663,101663,101663,101663,0.0
1736222100,101669,101713,101669,101713,0.50526984
1736222160,101722,101722,101719,101719,0.00566824
1736222220,101722,101756,101722,101756,0.27017226
1736222280,101754,101756,101742,101742,0.40341066
1736222340,101742,101742,101742,101742,0.0
1736222400,101723,101723,101723,101723,0.00219946
1736222460,101767,101797,101767,101797,0.08687749
1736222520,101798,101798,101798,101798,0.00142
1736222580,101785,101833,101784,101833,0.03363379
1736222640,101815,101816,101815,101816,0.25404116
1736222700,101816,101816,101816,101816,0.0
1736222760,101790,101790,101761,101761,0.03111022
1736222820,101761,101761,101761,101761,0.0
1736222880,101761,101761,101761,101761,0.0
1736222940,101842,101842,101830,101830,0.01144171
1736223000,101799,101806,101794,101806,0.20434185
1736223060,101806,101806,101806,101806,0.0
1736223120,101813,101824,101813,101824,0.00347
1736223180,101826,101830,101826,101830,0.00062824
1736223240,101830,101830,101830,101830,0.0
1736223300,101881,101890,101870,101870,0.01325724
1736223360,101869,101869,101835,101835,0.03322567
1736223420,101833,101833,101817,101818,0.56132707
1736223480,101813,101823,101812,101823,0.19720429
1736223540,101812,101812,101812,101812,0.00952537
1736223600,101832,101832,101832,101832,0.00092818
1736223660,101832,101832,101832,101832,0.0
1736223720,101831,101832,101831,101832,0.00326479
1736223780,101821,101821,101813,101813,0.08845398
1736223840,101813,101813,101813,101813,0.0
1736223900,101839,101839,101839,101839,0.0208
1736223960,101840,101842,101839,101839,0.00276179
1736224020,101840,101844,101840,101841,0.52069192
1736224080,101844,101844,101843,101843,0.00736175
1736224140,101899,101899,101899,101899,0.00011897
1736224200,101933,101933,101923,101923,0.02279543
1736224260,101923,101923,101923,101923,0.0
1736224320,101881,101907,101870,101885,0.00517298
1736224380,101882,101890,101882,101890,0.03407666
1736224440,101890,101898,101890,101898,0.0193895
1736224500,101909,101910,101909,101910,0.00879891
1736224560,101910,101910,101910,101910,0.0
1736224620,101910,101910,101910,101910,0.0
1736224680,101920,101961,101920,101961,0.01111171
1736224740,101945,101945,101945,101945,0.1108
1736224800,101938,101938,101895,101895,0.01055978
1736224860,101895,101895,101843,101843,0.07185
1736224920,101843,101843,101807,101807,4.89373788
1736224980,101818,101820,101816,101816,0.45356334
1736225040,101816,101816,101816,101816,0.0
1736225100,101794,101794,101794,101794,0.0539
1736225160,101784,101809,101781,101809,0.02895
1736225220,101809,101809,101809,101809,0.0
1736225280,101811,101813,101811,101813,0.0986
1736225340,101813,101813,101813,101813,0.0
1736225400,101813,101813,101813,101813,0.0
1736225460,101813,101813,101813,101813,0.0
1736225520,101780,101780,101773,101773,0.00151
1736225580,101773,101787,101766,101766,0.5060749
1736225640,101766,101766,101766,101766,0.0
1736225700,101780,101780,101780,101780,0.00581559
1736225760,101773,101773,101773,101773,0.026
1736225820,101742,101742,101742,101742,0.00048003
1736225880,101709,101709,101709,101709,0.02311677
1736225940,101698,101698,101698,101698,0.00095693
1736226000,101678,101678,101678,101678,0.00041821
1736226060,101678,101678,101678,101678,0.0
1736226120,101631,101631,101631,101631,0.00480569
1736226180,101716,101718,101716,101718,0.02977
1736226240,101743,101754,101743,101754,0.01134054
1736226300,101789,101795,101784,101795,0.00077294
1736226360,101792,101792,101792,101792,0.00045811
1736226420,101792,101792,101792,101792,0.0
1736226480,101793,101793,101793,101793,0.0002386
1736226540,101793,101795,101793,101795,0.00062591
1736226600,101792,101792,101792,101792,2.17e-05
1736226660,101782,101782,101782,101782,0.00191939
1736226720,101775,101775,101775,101775,0.0002
1736226780,101774,101774,101774,101774,0.00041
1736226840,101751,101757,101717,101717,0.58345154
1736226900,101724,101724,101724,101724,0.01326651
1736226960,101747,101747,101740,101740,0.0306
1736227020,101740,101740,101740,101740,0.0
1736227080,101740,101740,101740,101740,0.0
1736227140,101767,101798,101767,101798,0.30896481
1736227200,101798,101798,101798,101798,0.0
1736227260,101706,101706,101706,101706,0.00397
1736227320,101724,101724,101724,101724,0.06
1736227380,101724,101724,101724,101724,0.0
1736227440,101653,101653,101653,101653,0.00022045
1736227500,101653,101653,101653,101653,0.0
1736227560,101653,101653,101653,101653,0.0
1736227620,101653,101653,101653,101653,0.0
1736227680,101690,101690,101690,101690,0.01
1736227740,101723,101730,101723,101727,0.61214067
1736227800,101727,101727,101727,101727,0.0
1736227860,101704,101711,101704,101711,0.00946668
1736227920,101709,101709,101709,101709,0.00015
1736227980,101707,101709,101692,101703,0.17602655
1736228040,101702,101751,101695,101751,0.10924512
1736228100,101751,101751,101751,101751,0.0
1736228160,101738,101738,101727,101727,0.05243
1736228220,101655,101661,101655,101661,0.00445425
1736228280,101661,101661,101661,101661,0.0
1736228340,101674,101681,101670,101681,0.61245327
1736228400,101681,101681,101681,101681,0.0
1736228460,101701,101701,101701,101701,0.00024
1736228520,101693,101693,101668,101668,0.0234538
1736228580,101667,101667,101629,101638,0.19150226
1736228640,101637,101652,101637,101652,0.19605442
1736228700,101652,101652,101652,101652,0.072089
1736228760,101652,101652,101652,101652,0.0006
1736228820,101652,101652,101652,101652,0.0
1736228880,101652,101652,101652,101652,0.0
1736228940,101721,101721,101713,101713,0.06366379
1736229000,101730,101730,101720,101720,0.01029994
1736229060,101720,101720,101720,101720,0.0
1736229120,101733,101735,101724,101729,0.41405488
1736229180,101722,101727,101721,101727,0.29183408
1736229240,101728,101751,101728,101751,0.10133897
1736229300,101751,101751,101751,101751,0.010146
1736229360,101751,101751,101751,101751,0.02015
1736229420,101750,101750,101750,101750,0.08182
1736229480,101758,101758,101758,101758,0.00075237
1736229540,101751,101751,101744,101749,0.1734497
1736229600,101729,101729,101723,101723,0.06045
1736229660,101718,101718,101718,101718,0.07023
1736229720,101697,101698,101693,101693,0.04558052
1736229780,101692,101692,101692,101692,0.00046365
1736229840,101692,101692,101692,101692,0.0
1736229900,101671,101679,101653,101653,0.07245
1736229960,101656,101656,101656,101656,0.0221
1736230020,101702,101702,101691,101691,0.00113183
1736230080,101691,101691,101691,101691,0.0
1736230140,101691,101691,101691,101691,0.10056392
1736230200,101698,101700,101689,101698,0.52031729
1736230260,101698,101698,101657,101657,0.49682074
1736230320,101653,101653,101653,101653,0.0532
1736230380,101653,101653,101653,101653,0.0
1736230440,101693,101695,101693,101695,0.12343808
1736230500,101753,101829,101753,101829,0.04828435
1736230560,101877,101877,101877,101877,0.00106605
1736230620,101877,101877,101877,101877,0.0
1736230680,101848,101852,101848,101852,0.0306975
1736230740,101843,101843,101838,101839,0.00605712
1736230800,101832,101884,101832,101884,0.26599469
1736230860,101881,101883,101881,101883,0.00482347
1736230920,101889,101891,101889,101891,0.02596
1736230980,101883,101887,101883,101887,0.00483
1736231040,101887,101887,101887,101887,0.0
1736231100,101888,101888,101885,101888,0.4306693
1736231160,101905,101905,101869,101889,0.35563313
1736231220,101889,101889,101889,101889,0.0
1736231280,101838,101838,101837,101837,0.00311145
1736231340,101841,101845,101839,101845,0.02127892
1736231400,101855,101855,101855,101855,4.878e-05
1736231460,101860,101860,101828,101828,0.01782244
1736231520,101829,101829,101825,101825,0.0255571
1736231580,101825,101825,101825,101825,0.0
1736231640,101875,101877,101875,101877,0.02798015
1736231700,101886,101891,101886,101891,0.20646619
1736231760,101842,101842,101842,101842,0.0002602
1736231820,101842,101842,101842,101842,0.0
1736231880,101857,101864,101856,101856,0.2002444
1736231940,101834,101834,101834,101834,0.00021673
1736232000,101836,101836,101830,101830,0.47565637
1736232060,101809,101809,101809,101809,0.00247
1736232120,101823,101833,101823,101833,0.01354095
1736232180,101833,101858,101833,101858,0.02291596
1736232240,101861,101861,101845,101845,0.0425
1736232300,101845,101845,101845,101845,0.0
1736232360,101823,101823,101823,101823,0.00294039
1736232420,101825,101825,101825,101825,0.00016
1736232480,101823,101823,101823,101823,0.00159357
1736232540,101795,101795,101792,101792,0.0783
1736232600,101806,101806,101792,101793,0.21158656
1736232660,101793,101806,101791,101791,0.19747799
1736232720,101806,101806,101806,101806,0.09822603
1736232780,101798,101802,101798,101802,0.09823142
1736232840,101798,101809,101793,101793,0.14593242
1736232900,101821,101822,101798,101798,0.4135619
1736232960,101820,101824,101820,101824,0.09781705
1736233020,101811,101811,101811,101811,0.024
1736233080,101811,101811,101811,101811,0.0
1736233140,101831,101831,101824,101824,0.00165201
1736233200,101842,101842,101842,101842,0.0023978
1736233260,101842,101842,101842,101842,0.0
1736233320,101864,101931,101864,101931,14.02662396
1736233380,101931,101992,101931,101992,2.41128181
1736233440,101992,102017,101992,102017,1.00667067
1736233500,102017,102017,101975,101975,0.36607267
1736233560,101984,101984,101984,101984,0.04659978
1736233620,101992,101992,101984,101992,1.41865748
1736233680,101979,101989,101979,101989,0.00029626
1736233740,101989,101989,101989,101989,0.0
1736233800,101983,101986,101983,101986,0.05930783
1736233860,101986,101986,101986,101986,0.0
1736233920,101986,101986,101986,101986,0.0
1736233980,101989,101989,101989,101989,0.01355273
1736234040,101965,101965,101965,101965,0.00029421
1736234100,101855,101855,101839,101843,0.14125499
1736234160,101834,101834,101834,101834,0.00239806
1736234220,101834,101834,101834,101834,0.0
1736234280,101812,101812,101809,101809,0.1058
1736234340,101808,101811,101808,101811,0.12496751
1736234400,101846,101846,101813,101813,1.34689388
1736234460,101813,101813,101813,101813,0.0
1736234520,101813,101813,101813,101813,0.0
1736234580,101813,101813,101813,101813,0.0
1736234640,101830,101830,101830,101830,0.02387155
1736234700,101798,101798,101798,101798,0.2
1736234760,101797,101797,101797,101797,6.34240685
1736234820,101797,101797,101784,101784,1.92530285
1736234880,101801,101801,101798,101798,0.0306
1736234940,101791,101791,101789,101789,0.03357186
1736235000,101788,101811,101788,101811,0.08777744
1736235060,101811,101811,101811,101811,0.0
1736235120,101800,101800,101800,101800,0.00370706
1736235180,101800,101800,101798,101798,0.00897
1736235240,101784,101784,101748,101748,1.92035268
1736235300,101736,101736,101699,101699,1.94390334
1736235360,101688,101759,101688,101759,0.00419343
1736235420,101744,101744,101742,101742,0.02212018
1736235480,101760,101760,101759,101759,0.35716539
1736235540,101784,101810,101784,101810,0.00482241
1736235600,101827,101827,101827,101827,0.00019
1736235660,101818,101818,101795,101795,0.02432267
1736235720,101796,101796,101790,101790,0.03985523
1736235780,101768,101776,101768,101776,0.12262236
1736235840,101753,101763,101750,101762,0.55378386
1736235900,101771,101771,101771,101771,0.00019612
1736235960,101759,101759,101759,101759,0.00018946
1736236020,101759,101759,101759,101759,0.0
1736236080,101742,101742,101741,101741,0.04093721
1736236140,101748,101748,101747,101747,0.07398313
1736236200,101737,101737,101705,101727,0.13756222
1736236260,101736,101736,101735,101735,0.02448007
1736236320,101724,101724,101724,101724,0.00035
1736236380,101733,101733,101733,101733,0.00323
1736236440,101721,101722,101702,101702,0.16481963
1736236500,101699,101699,101693,101693,0.02332656
1736236560,101698,101698,101692,101692,0.0501
1736236620,101687,101687,101675,101675,0.8742353
1736236680,101675,101676,101662,101673,0.7296747
1736236740,101672,101672,101664,101664,0.31087668
1736236800,101759,101763,101743,101743,0.02499996
1736236860,101743,101743,101743,101743,0.0
1736236920,101688,101688,101674,101680,0.02055628
1736236980,101676,101699,101676,101699,0.0894
1736237040,101714,101752,101713,101743,0.08910501
1736237100,101723,101723,101699,101699,0.08152
1736237160,101740,101752,101740,101752,0.06475888
1736237220,101737,101737,101702,101702,0.04863628
1736237280,101700,101700,101700,101700,0.02624194
1736237340,101710,101710,101706,101706,0.15009907
1736237400,101706,101706,101706,101706,0.0
1736237460,101677,101677,101677,101677,0.00292043
1736237520,101676,101676,101676,101676,0.00480357
1736237580,101658,101663,101658,101663,0.1484
1736237640,101661,101661,101661,101661,0.0205
1736237700,101652,101655,101651,101655,0.63477752
1736237760,101702,101702,101694,101694,0.11486044
1736237820,101694,101694,101694,101694,0.0
1736237880,101665,101665,101651,101651,0.19679257
1736237940,101651,101667,101651,101666,0.3121708
1736238000,101666,101742,101662,101742,0.46069268
1736238060,101742,101742,101742,101742,0.0
1736238120,101742,101742,101742,101742,0.0
1736238180,101786,101786,101778,101783,0.83160538
1736238240,101790,101816,101790,101816,0.0870073
1736238300,101780,101812,101780,101812,0.00052606
1736238360,101798,101798,101798,101798,0.0202
1736238420,101795,101795,101795,101795,0.00069567
1736238480,101800,101803,101800,101803,0.00922152
1736238540,101820,101820,101787,101787,0.21415164
1736238600,101802,101819,101802,101819,0.04205136
1736238660,101820,101820,101820,101820,0.0297
1736238720,101824,101826,101824,101826,0.00543043
1736238780,101796,101796,101796,101796,0.01452092
1736238840,101796,101796,101783,101783,0.15356656
1736238900,101819,101844,101819,101844,0.00117207
1736238960,101822,101822,101787,101787,0.00312845
1736239020,101786,101802,101786,101802,0.12694198
1736239080,101803,101803,101799,101803,0.00183966
1736239140,101824,101870,101824,101870,0.0727607
1736239200,101869,101870,101869,101870,2.15143624
1736239260,101865,101882,101865,101882,6.10534559
1736239320,101882,101882,101855,101855,0.1332
1736239380,101863,101882,101863,101882,0.55571983
1736239440,101882,101893,101880,101880,0.02070826
1736239500,101880,101880,101851,101856,0.91504699
1736239560,101883,101894,101883,101894,0.02172883
1736239620,101894,101943,101894,101943,2.41902818
1736239680,101956,101980,101956,101980,1.02069971
1736239740,101980,101989,101980,101989,0.51931264
1736239800,101986,101987,101937,101937,0.59124606
1736239860,101940,101945,101939,101945,0.05058108
1736239920,101905,101937,101902,101937,0.03157841
1736239980,101937,101937,101937,101937,0.0269
1736240040,101936,101936,101916,101916,0.00330301
1736240100,101902,101920,101902,101920,0.09786813
1736240160,101903,101903,101877,101881,0.07120616
1736240220,101891,101919,101891,101919,0.04338
1736240280,101908,101908,101908,101908,0.0214
1736240340,101906,101906,101906,101906,0.0382
1736240400,101917,101917,101905,101905,0.11338183
1736240460,101913,101913,101901,101901,0.04756219
1736240520,101870,101897,101870,101897,0.0763
1736240580,101895,101895,101895,101895,0.0784
1736240640,101871,101871,101868,101868,0.04222394
1736240700,101863,101864,101843,101843,0.29166488
1736240760,101843,101843,101814,101814,0.38339744
1736240820,101815,101820,101815,101820,0.11255534
1736240880,101833,101833,101818,101818,0.04226749
1736240940,101870,101870,101870,101870,0.00047944
1736241000,101868,101884,101868,101884,0.29646613
1736241060,101884,101884,101884,101884,0.03805618
1736241120,101850,101851,101845,101851,0.15898116
1736241180,101852,101853,101852,101853,0.0677
1736241240,101861,101861,101851,101851,0.3628774
1736241300,101817,101817,101813,101814,0.14373359
1736241360,101812,101812,101811,101811,0.03541888
1736241420,101818,101824,101818,101824,0.02976126
1736241480,101812,101812,101804,101804,0.03390753
1736241540,101804,101804,101800,101801,0.01119665
1736241600,101801,101801,101801,101801,0.06067208
1736241660,101800,101800,101760,101788,9.21614866
1736241720,101788,101788,101788,101788,0.0
1736241780,101809,101809,101802,101808,0.06493336
1736241840,101760,101760,101745,101745,0.77449691
1736241900,101745,101745,101745,101745,0.0
1736241960,101745,101746,101745,101746,0.13130636
1736242020,101750,101750,101750,101750,0.031
1736242080,101752,101752,101752,101752,0.02681028
1736242140,101769,101769,101764,101765,0.02253856
1736242200,101751,101757,101751,101757,0.06706
1736242260,101750,101756,101749,101754,0.7365909
1736242320,101762,101762,101736,101736,0.48602246
1736242380,101723,101723,101701,101701,1.00345101
1736242440,101701,101701,101701,101701,0.00370456
1736242500,101701,101701,101675,101675,1.34328382
1736242560,101675,101675,101652,101669,1.24501426
1736242620,101712,101712,101692,101695,0.03228019
1736242680,101683,101683,101676,101676,0.03025357
1736242740,101675,101680,101675,101680,0.1015
1736242800,101720,101720,101717,101719,0.32182393
1736242860,101706,101710,101706,101707,0.24055702
1736242920,101699,101699,101671,101673,0.32519735
1736242980,101670,101670,101652,101658,0.31850491
1736243040,101654,101665,101651,101660,0.732557
1736243100,101656,101656,101656,101656,0.00288269
1736243160,101659,101663,101655,101663,0.01220958
1736243220,101657,101657,101643,101643,0.48652919
1736243280,101644,101678,101644,101676,1.03845553
1736243340,101707,101707,101707,101707,0.0212
1736243400,101701,101706,101701,101706,0.00668161
1736243460,101702,101702,101700,101700,0.01246553
1736243520,101706,101711,101706,101711,0.20322145
1736243580,101710,101711,101710,101711,0.02140036
1736243640,101721,101721,101721,101721,0.0002
1736243700,101722,101722,101721,101721,0.0052543
1736243760,101700,101702,101697,101702,0.1335295
1736243820,101732,101732,101729,101729,0.02699148
1736243880,101777,101778,101775,101775,0.02228427
1736243940,101752,101752,101730,101730,0.027452
1736244000,101705,101705,101695,101695,0.11918839
1736244060,101684,101684,101653,101653,0.03479441
1736244120,101640,101640,101640,101640,0.00025
1736244180,101680,101680,101644,101644,0.01291211
1736244240,101638,101638,101627,101627,0.4871283
1736244300,101627,101627,101627,101627,0.00480588
1736244360,101671,101671,101635,101635,0.01275418
1736244420,101639,101639,101628,101628,0.07930184
1736244480,101628,101628,101601,101601,1.47657736
1736244540,101591,101591,101591,101591,0.00480759
1736244600,101590,101610,101575,101607,0.96165778
1736244660,101602,101602,101443,101470,6.95150158
1736244720,101442,101442,101442,101442,0.00481465
1736244780,101442,101442,101442,101442,0.00359501
1736244840,101473,101473,101443,101443,0.2808336
1736244900,101442,101442,101382,101382,1.99827927
1736244960,101476,101476,101476,101476,0.0057778
1736245020,101455,101455,101455,101455,0.00186086
1736245080,101439,101479,101434,101479,0.01639433
1736245140,101479,101479,101479,101479,0.0
1736245200,101544,101544,101544,101544,0.00096195
1736245260,101527,101527,101487,101516,0.05460089
